Time_s,Gyro_X,Gyro_Y,Gyro_Z
285.01,-11.499,7.142,-18.931
285.03,-4.832,9.601,-22.451
285.05,-23.423,23.518,-14.658
285.07,8.196,15.239,-12.498
285.09,-10.945,17.908,-23.154
285.11,-3.282,10.99,-15.019
285.13,-24.308,14.062,-29.778
285.15,-2.354,16.133,-14.766
285.17,6.829,14.88,-25.891
285.19,-6.853,9.892,-12.568
285.21,-5.684,9.06,-20.535
285.23,-0.007,-6.97,-14.0
285.25,-11.16,3.674,-13.409
285.27,2.806,15.693,-20.288
285.29,-9.595,-6.309,-30.942
285.31,-6.111,-7.559,-12.141
285.33,1.491,-11.996,-16.822
285.35,18.848,-2.504,-12.463
285.37,3.103,-2.869,-4.326
285.39,19.711,-33.009,-5.381
285.41,-0.823,-6.387,-18.974
285.43,11.376,-11.124,-5.163
285.45,9.129,-7.439,-10.968
285.47,14.646,-18.722,-7.161
285.49,16.647,-12.266,-5.082
285.51,21.409,-9.378,2.641
285.53,12.03,-11.923,11.368
285.55,16.138,-4.728,-6.137
285.57,17.733,-1.238,6.992
285.59,14.755,-10.607,1.322
285.61,19.769,-21.194,17.679
285.63,11.272,-26.568,7.776
285.65,10.909,-7.443,9.664
285.67,8.199,-24.314,2.589
285.69,18.687,-13.457,0.674
285.71,21.449,-13.219,-5.764
285.73,-4.198,-12.082,9.663
285.75,19.164,-11.108,14.046
285.77,17.713,-10.516,26.998
285.79,0.456,6.772,14.247
285.81,6.435,4.352,13.79
285.83,-2.581,-4.28,17.125
285.85,4.941,1.094,21.112
285.87,-3.945,-3.672,20.822
285.89,2.863,-4.134,3.568
285.91,-7.334,8.045,1.554
285.93,-10.227,12.189,20.074
285.95,1.287,11.973,12.593
285.97,-13.692,1.623,15.916
285.99,-14.867,12.075,11.85
286.01,-13.654,4.862,14.872
286.03,-15.786,8.369,3.022
286.05,-6.552,5.712,17.297
286.07,-18.216,16.895,5.656
286.09,1.345,10.952,1.413
286.11,-20.796,20.363,8.719
286.13,-14.459,14.899,7.154
286.15,-17.544,23.403,11.777
286.17,-27.737,-8.613,16.581
286.19,-16.023,13.505,4.628
286.21,-24.067,22.044,12.343
286.23,-31.702,13.828,8.268
286.25,-12.983,18.438,-0.52
286.27,-31.538,0.637,10.213
286.29,-15.833,5.189,-5.552
286.31,-6.075,2.23,13.204
286.33,-10.926,-5.061,0.758
286.35,-30.078,-12.395,15.681
286.37,-8.595,1.365,4.721
286.39,-18.97,-9.897,-7.152
286.41,-6.614,-0.82,7.042
286.43,-2.801,-4.268,-3.528
286.45,-11.425,0.189,-3.714
286.47,-1.5,-3.819,-7.819
286.49,1.436,-17.88,3.531
286.51,-1.022,-10.911,-7.392
286.53,13.341,-20.063,0.064
286.55,2.964,-14.385,-13.527
286.57,-1.564,-17.019,-8.222
286.59,-3.942,-17.407,-1.84
286.61,10.203,-22.707,0.914
286.63,8.494,-12.743,-11.904
286.65,13.085,-9.441,-5.286
286.67,17.67,-14.473,-14.529
286.69,15.842,-8.81,-5.611
286.71,5.988,-11.129,-18.527
286.73,11.979,-9.549,-2.809
286.75,8.255,-5.455,-15.269
286.77,28.102,-2.394,-18.739
286.79,20.136,-8.404,-0.162
286.81,15.154,-5.278,-10.666
286.83,12.437,1.151,-13.563
286.85,-5.198,9.176,-17.956
286.87,22.77,7.708,-8.475
286.89,12.776,3.98,-11.649
286.91,13.616,6.73,-21.932
286.93,12.747,7.498,-11.474
286.95,4.706,9.693,-18.379
286.97,14.92,10.948,-14.874
286.99,23.188,11.605,-9.066
287.01,23.897,11.378,-19.599
287.03,-9.157,15.653,-17.331
287.05,5.348,13.967,-1.771
287.07,-3.464,11.916,5.772
287.09,-2.174,11.629,-1.18
287.11,-1.734,20.999,1.928
287.13,1.137,12.842,1.281
287.15,-12.626,10.798,8.471
287.17,1.104,10.206,0.737
287.19,-5.162,9.854,19.796
287.21,3.801,1.818,8.979
287.23,-13.855,0.41,5.404
287.25,3.838,5.949,1.509
287.27,-12.211,2.628,3.404
287.29,-7.798,16.933,9.075
287.31,-21.548,8.357,5.464
287.33,-6.097,-5.728,0.774
287.35,-7.554,-1.033,10.548
287.37,1.676,7.223,7.21
287.39,-24.306,-4.937,13.84
287.41,-22.224,-0.686,11.421
287.43,-26.192,-17.583,7.946
287.45,-20.958,-3.237,16.52
287.47,-8.443,-19.198,12.195
287.49,-9.981,-7.458,26.556
287.51,-12.6,-13.263,17.935
287.53,-20.768,-17.334,11.316
287.55,-20.215,-11.901,6.528
287.57,-16.077,-21.64,8.474
287.59,2.768,-21.467,25.15
287.61,-19.521,-12.261,9.042
287.63,-23.759,-11.472,25.5
287.65,-6.825,-26.701,9.98
287.67,0.829,-17.521,12.068
287.69,-2.171,-0.25,6.762
287.71,-5.289,-16.283,12.619
287.73,1.839,-8.886,-5.896
287.75,0.028,-14.3,8.766
287.77,4.181,-19.962,-1.299
287.79,-6.409,-15.824,-1.859
287.81,1.83,-17.467,5.61
287.83,20.978,3.06,6.516
287.85,15.43,-7.341,2.523
287.87,21.763,-5.794,-0.442
287.89,-4.97,-15.674,5.238
287.91,11.117,6.119,5.255
287.93,2.876,8.869,7.898
287.95,21.71,5.463,2.959
287.97,16.913,-5.57,-5.019
287.99,7.566,-11.946,-8.171
288.01,15.925,-3.429,-3.837
288.03,17.245,10.074,-10.592
288.05,25.332,10.552,0.781
288.07,19.033,17.955,-8.566
288.09,2.09,20.517,-8.257
288.11,14.785,-2.003,-14.278
288.13,21.37,13.462,-10.164
288.15,15.198,21.735,-11.536
288.17,27.346,12.852,-14.221
288.19,5.681,35.442,-7.211
288.21,26.518,1.513,-15.111
288.23,8.874,11.384,-23.392
288.25,3.378,19.1,-15.331
288.27,8.312,15.176,-15.307
288.29,-10.425,10.25,-7.776
288.31,4.341,6.648,-10.112
288.33,3.287,-2.631,-17.589
288.35,3.938,6.6,-17.183
288.37,-11.967,9.159,-14.368
288.39,6.583,0.599,-10.658
288.41,-1.339,5.297,-23.213
288.43,12.313,1.169,-10.046
288.45,7.359,5.911,-25.989
288.47,-1.757,-13.661,-21.428
288.49,-1.039,-0.563,-15.076
288.51,-15.586,-7.073,-6.319
288.53,-11.539,-10.08,-7.925
288.55,-15.977,-16.846,-6.088
288.57,-8.027,-12.112,-6.893
288.59,-16.146,-10.8,4.872
288.61,-19.856,-23.268,5.44
288.63,-10.781,-10.424,-13.151
288.65,-23.837,-12.43,5.066
288.67,-25.937,-23.018,5.377
288.69,-30.062,-18.318,1.467
288.71,-11.699,-26.032,-5.677
288.73,-15.197,-22.503,-0.389
288.75,-19.681,-14.61,2.27
288.77,-5.478,-3.711,-7.047
288.79,3.585,1.569,0.062
288.81,-14.483,-16.024,8.344
288.83,-8.968,0.692,-1.859
288.85,-12.431,-25.732,4.228
288.87,0.303,-8.001,-8.278
288.89,-12.504,-12.37,12.217
288.91,-15.636,-8.473,0.41
288.93,-16.766,-6.993,14.602
288.95,10.857,-1.147,13.383
288.97,-5.73,-6.819,-1.923
288.99,-4.866,3.759,7.548
289.01,-1.122,3.235,21.884
289.03,-11.497,2.698,11.721
289.05,15.037,-1.569,9.214
289.07,4.367,0.187,4.014
289.09,7.451,8.165,22.473
289.11,14.826,-2.521,20.943
289.13,13.159,18.152,17.113
289.15,4.351,21.693,13.295
289.17,16.277,17.166,18.375
289.19,14.874,12.758,7.988
289.21,25.043,12.102,2.893
289.23,25.091,20.766,12.793
289.25,1.527,14.261,27.483
289.27,16.921,10.455,9.285
289.29,13.596,23.081,18.861
289.31,9.23,2.426,-1.915
289.33,23.681,8.631,13.21
289.35,18.387,11.412,3.637
289.37,8.188,11.439,-4.595
289.39,13.861,-0.592,14.853
289.41,18.642,12.344,6.191
289.43,16.467,-13.818,-2.011
289.45,-6.531,21.221,7.986
289.47,27.632,0.256,-4.013
289.49,4.704,3.17,-2.449
289.51,5.667,1.762,-3.676
289.53,10.646,-1.994,1.59
289.55,0.731,1.62,3.098
289.57,2.896,-10.974,-6.834
289.59,-10.568,-15.502,-3.994
289.61,-7.769,-13.293,-8.526
289.63,9.378,-20.58,-5.862
289.65,-17.418,3.483,-11.402
289.67,-4.86,-13.211,-4.382
289.69,-14.526,-10.91,-7.246
289.71,-14.115,-14.638,-14.7
289.73,8.516,-6.698,-20.201
289.75,-6.826,-18.769,-11.899
289.77,-17.939,-20.104,-21.782
289.79,-15.781,-30.77,-27.301
289.81,5.01,2.827,-3.094
289.83,-18.225,-17.989,-15.486
289.85,-14.072,-8.804,-22.037
289.87,-1.563,-15.793,-16.245
289.89,-6.189,2.286,0.085
289.91,-8.333,-3.836,-11.734
289.93,-13.593,5.916,-17.905
289.95,-25.506,-5.771,-6.298
289.97,0.368,3.63,-23.416
289.99,-7.068,-3.231,-13.415
290.01,-17.654,6.674,-5.242
290.03,-23.949,11.642,-14.664
290.05,-19.147,2.76,-6.633
290.07,-12.282,6.229,-1.802
290.09,-11.152,0.139,-16.365
290.11,-10.363,11.306,-0.771
290.13,-30.721,13.563,-6.838
290.15,-8.099,-3.729,-17.077
290.17,5.972,16.598,2.573
290.19,-16.429,20.97,-4.98
290.21,-4.069,-2.419,-2.773
290.23,1.077,34.819,-12.587
290.25,-9.475,8.489,12.062
290.27,-2.069,10.645,8.13
290.29,-5.289,24.782,3.887
290.31,2.141,-2.801,4.814
290.33,7.228,21.492,6.829
290.35,12.248,20.82,3.377
290.37,5.087,15.821,0.275
290.39,-0.646,14.345,21.26
290.41,7.479,10.485,7.792
290.43,-2.313,6.692,-5.946
290.45,5.031,8.248,10.937
290.47,15.543,3.628,4.937
290.49,23.893,-6.142,9.023
290.51,14.515,-14.116,2.389
290.53,11.005,-1.206,20.594
290.55,11.398,-21.569,8.998
290.57,15.397,-2.55,10.047
290.59,9.165,-0.839,9.22
290.61,21.2,-13.974,20.966
290.63,25.774,-12.96,19.986
290.65,14.624,0.637,7.424
290.67,10.447,-20.757,7.257
290.69,23.935,-2.958,10.887
290.71,6.122,-16.724,28.06
290.73,13.694,-16.789,9.615
290.75,15.009,-23.825,9.094
290.77,-0.581,-5.802,6.22
290.79,9.828,-9.216,12.51
290.81,-5.523,-21.282,8.52
290.83,-0.132,-21.14,12.219
290.85,1.96,-30.23,6.608
290.87,-4.465,-9.577,21.286
290.89,5.752,-11.837,4.573
290.91,4.808,-26.401,-5.112
290.93,7.106,-10.928,9.137
290.95,-8.582,-0.156,13.861
290.97,-17.446,-4.158,-6.229
290.99,-9.82,-16.376,6.46
291.01,-11.955,-2.408,-0.588
291.03,-25.654,6.517,-1.014
291.05,-6.593,8.41,-11.404
291.07,-24.436,-6.962,3.406
291.09,-10.765,-7.712,0.495
291.11,-6.461,4.453,-14.254
291.13,-16.694,4.889,-16.012
291.15,-18.897,1.494,-14.771
291.17,-6.154,-5.62,-12.715
291.19,-20.562,17.155,-6.712
291.21,-4.465,3.678,-14.863
291.23,-23.068,2.059,-12.084
291.25,-14.369,23.887,-4.796
291.27,-4.837,9.011,-26.538
291.29,-4.188,9.721,-9.04
291.31,-14.869,4.508,-12.969
291.33,-20.621,19.439,-13.51
291.35,-1.179,14.518,-8.62
291.37,-19.627,24.498,-17.978
291.39,-7.43,15.788,-23.442
291.41,-19.448,7.826,-11.791
291.43,-13.805,1.084,-11.822
291.45,-8.504,11.751,-9.48
291.47,2.262,1.358,-11.839
291.49,-15.243,2.243,-19.798
291.51,6.439,11.864,-13.195
291.53,-3.44,10.205,-13.231
291.55,3.968,-0.352,-5.949
291.57,13.708,16.775,-20.591
291.59,9.655,0.933,-23.648
291.61,-5.686,-16.146,-12.746
291.63,7.765,-7.132,-14.861
291.65,15.289,-19.539,-0.444
291.67,6.112,-10.241,3.653
291.69,10.201,-12.128,-2.926
291.71,10.833,-30.297,-6.458
291.73,-4.028,-3.957,-8.519
291.75,8.848,-2.924,-7.265
291.77,21.522,-0.567,-1.743
291.79,7.743,-18.164,0.755
291.81,7.412,-17.579,-4.241
291.83,24.676,-8.093,-5.878
291.85,11.451,-7.687,3.776
291.87,20.657,-18.509,-1.131
291.89,17.745,-5.238,-1.346
291.91,28.125,-4.926,17.146
291.93,15.54,-6.182,13.078
291.95,10.745,-11.297,12.638
291.97,19.992,-13.281,14.354
291.99,1.636,-16.053,13.002
292.01,3.612,-10.38,-1.675
292.03,2.142,-7.583,-8.703
292.05,7.527,0.095,16.716
292.07,5.389,-7.261,2.826
292.09,-0.635,9.651,5.839
292.11,-4.772,4.32,11.525
292.13,14.655,-0.458,19.729
292.15,2.313,7.438,11.784
292.17,3.392,19.943,16.657
292.19,-12.625,8.491,18.994
292.21,-9.153,12.882,15.732
292.23,10.394,17.298,9.229
292.25,2.388,11.17,19.762
292.27,-7.658,14.597,5.506
292.29,-26.024,3.191,21.102
292.31,-4.081,8.977,17.191
292.33,-13.583,11.981,8.48
292.35,-12.152,6.44,3.14
292.37,-13.555,-8.059,10.54
292.39,-16.963,23.876,-2.146
292.41,-23.537,15.371,14.273
292.43,-11.165,24.293,6.918
292.45,-23.523,0.054,0.462
292.47,-24.039,14.588,-1.365
292.49,-13.22,18.307,18.904
292.51,-11.34,19.979,4.315
292.53,-4.481,-3.897,-4.785
292.55,-20.611,-11.676,11.987
292.57,0.8,10.341,0.195
292.59,-7.786,11.031,2.224
292.61,-17.842,0.296,-9.056
292.63,-16.769,7.131,3.983
292.65,-12.068,9.941,-4.477
292.67,-10.01,-3.504,-12.599
292.69,-21.049,-13.604,-11.534
292.71,-7.574,1.588,-13.151
292.73,7.38,-1.211,-4.755
292.75,2.934,-5.694,4.899
292.77,-6.181,-11.599,-1.122
292.79,-0.466,-7.491,1.811
292.81,-9.711,-8.337,-19.541
292.83,8.77,-11.955,-14.827
292.85,0.605,-6.581,-12.827
292.87,1.221,-13.131,-16.453
292.89,5.392,-21.44,-16.63
292.91,-6.723,-5.491,-20.439
292.93,1.818,-18.793,-26.235
292.95,12.663,-5.941,-11.42
292.97,5.112,-2.878,-10.041
292.99,17.305,-16.321,-11.496
293.01,9.964,-20.724,-25.906
293.03,6.932,-1.89,-13.046
293.05,16.884,-1.113,-25.756
293.07,10.873,-4.348,-15.771
293.09,19.866,-9.269,-21.081
293.11,14.798,-5.767,-14.154
293.13,18.189,-0.206,-15.545
293.15,18.149,-2.122,-11.176
293.17,23.042,-7.77,-18.986
293.19,22.404,2.519,-19.887
293.21,13.114,15.403,-14.095
293.23,14.914,9.076,-5.933
293.25,13.621,14.187,-12.352
293.27,7.316,22.271,-7.704
293.29,7.839,28.802,-7.344
293.31,11.368,8.877,-9.294
293.33,5.734,15.033,-25.476
293.35,7.437,6.712,9.347
293.37,-0.181,13.196,-8.012
293.39,15.077,7.664,1.257
293.41,6.17,23.547,-7.32
293.43,4.497,3.669,-4.664
293.45,-4.466,26.544,7.411
293.47,-13.993,4.913,5.952
293.49,-17.031,16.836,9.515
293.51,-0.829,7.034,23.401
293.53,-13.167,10.978,18.082
293.55,-5.096,14.308,-2.87
293.57,-7.031,17.089,28.782
293.59,-7.315,4.597,10.248
293.61,-11.043,-0.84,0.001
293.63,-13.498,6.626,20.951
293.65,0.141,4.333,18.669
293.67,-17.992,2.413,19.761
293.69,-9.654,-6.899,8.19
293.71,-19.654,5.677,2.838
293.73,-20.23,-20.912,26.331
293.75,-32.618,-9.43,14.941
293.77,-30.06,-10.725,11.678
293.79,-24.474,-12.878,24.982
293.81,2.43,-13.988,25.169
293.83,-19.356,-14.858,15.687
293.85,-10.87,-18.019,27.357
293.87,-11.536,-22.769,-0.1
293.89,-19.432,-17.379,6.845
293.91,-8.024,-15.222,16.545
293.93,-16.283,-22.355,23.334
293.95,-22.266,-17.958,31.448
293.97,-5.281,-3.627,5.232
293.99,4.074,-19.678,7.031
294.01,-3.859,-12.407,16.374
294.03,-4.254,-2.944,6.098
294.05,-20.818,-16.128,13.113
294.07,-7.689,-10.11,14.671
294.09,-0.102,-7.728,11.456
294.11,5.207,-13.087,-8.36
294.13,2.258,-20.545,15.692
294.15,4.125,2.173,-8.538
294.17,17.221,-0.746,-6.115
294.19,12.778,2.843,7.555
294.21,18.678,-8.346,-3.033
294.23,0.275,-3.204,-5.331
294.25,8.443,14.877,-15.004
294.27,11.291,6.603,-9.469
294.29,17.496,17.077,-2.161
294.31,4.695,18.96,0.789
294.33,10.947,0.549,-18.235
294.35,15.541,6.514,-18.969
294.37,15.736,9.849,-16.79
294.39,16.937,-0.703,-16.46
294.41,26.006,19.865,-35.873
294.43,23.394,3.019,-6.545
294.45,12.21,13.17,-26.915
294.47,23.923,-4.611,-20.468
294.49,23.689,17.368,-18.569
294.51,3.385,22.396,-22.72
294.53,23.932,15.077,-12.656
294.55,1.425,8.668,-17.638
294.57,5.396,16.802,-24.766
294.59,8.326,14.136,-19.021
294.61,10.228,4.527,-15.97
294.63,11.543,18.196,-14.008
294.65,3.247,4.822,-15.084
294.67,-1.356,11.245,-12.304
294.69,-14.217,6.604,-13.931
294.71,-0.481,2.262,-21.246
294.73,-7.322,-1.55,-19.181
294.75,-7.073,-1.372,-17.517
294.77,-7.119,-12.652,-17.238
294.79,-12.346,2.083,-7.541
294.81,-11.228,1.21,-1.064
294.83,-12.818,-0.052,-30.383
294.85,-13.071,-6.422,-6.415
294.87,-21.812,-16.831,-1.739
294.89,-25.403,-18.382,-18.04
294.91,-17.295,-21.557,7.64
294.93,-11.542,-31.861,-6.318
294.95,-17.375,-18.984,2.727
294.97,-6.959,-3.425,-8.335
294.99,-21.356,-8.259,4.391
295.01,-18.597,-16.489,3.211
295.03,-12.923,-6.967,-9.973
295.05,-31.751,-16.66,-6.673
295.07,-6.382,-11.234,0.495
295.09,-8.387,-14.43,11.079
295.11,-5.328,-8.1,4.73
295.13,-16.72,-5.21,5.023
295.15,-5.37,-25.2,1.414
295.17,-10.802,-5.12,20.502
295.19,-4.869,-12.149,16.2
295.21,-0.673,-4.215,10.655
295.23,-16.277,-10.762,15.085
295.25,-15.592,12.548,19.105
295.27,-0.6,15.234,7.862
295.29,-3.435,6.65,8.408
295.31,6.723,5.841,6.875
295.33,-7.531,19.319,11.876
295.35,-10.922,15.09,10.607
295.37,-0.057,7.003,8.738
295.39,3.852,15.119,24.524
295.41,3.056,3.504,18.524
295.43,-2.491,9.208,14.086
295.45,11.771,16.1,12.966
295.47,3.838,15.118,13.982
295.49,17.52,8.439,16.613
295.51,16.139,7.133,11.947
295.53,12.004,12.206,-3.682
295.55,16.078,7.871,9.099
295.57,21.375,9.385,5.619
295.59,31.109,5.083,8.421
295.61,8.87,1.314,17.922
295.63,18.932,22.772,16.659
295.65,21.457,26.27,1.603
295.67,-1.547,4.69,5.703
295.69,21.166,9.071,26.239
295.71,0.912,0.937,11.701
295.73,12.016,-7.263,16.468
295.75,25.267,-6.319,5.278
295.77,12.124,-6.654,-3.261
295.79,8.888,-1.333,7.318
295.81,2.189,-17.442,-14.059
295.83,24.084,1.928,4.272
295.85,-3.002,-14.354,-3.621
295.87,1.995,-4.786,4.565
295.89,12.832,-24.371,0.153
295.91,4.657,-7.443,-4.591
295.93,7.686,-13.236,-9.514
295.95,-8.92,-10.741,-13.224
295.97,-5.352,-15.083,-16.077
295.99,-6.975,-11.345,-11.341
296.01,-10.184,-15.655,-1.775
296.03,-15.416,-14.528,-12.962
296.05,-2.13,-14.951,-12.299
296.07,-26.776,-13.416,-24.48
296.09,-9.168,-19.895,-30.138
296.11,-8.386,-14.563,-1.435
296.13,-13.159,-28.907,-15.988
296.15,-3.587,-18.002,-14.453
296.17,-14.434,-8.658,-21.018
296.19,-13.755,-11.443,-2.747
296.21,-18.947,-1.829,-22.352
296.23,-19.545,2.116,-26.206
296.25,-25.527,3.262,-8.829
296.27,-19.654,-13.612,-24.684
296.29,-11.465,-0.308,-6.368
296.31,-15.026,-0.163,-33.105
296.33,-14.428,0.905,-14.725
296.35,-20.932,-5.145,-27.442
296.37,-13.319,9.323,-9.118
296.39,-12.44,4.259,-22.375
296.41,-13.376,16.838,-14.586
296.43,-13.977,11.291,-9.066
296.45,0.82,9.746,4.929
296.47,-5.903,8.863,11.672
296.49,0.576,13.958,-9.807
296.51,-8.498,23.528,5.007
296.53,-4.414,9.344,-14.159
296.55,-6.716,8.988,-5.114
296.57,-3.176,17.792,2.103
296.59,-4.767,29.739,-17.198
296.61,0.434,21.364,12.232
296.63,11.456,2.757,-2.326
296.65,3.528,6.48,1.055
296.67,18.1,4.322,10.39
296.69,4.629,36.92,14.781
296.71,11.337,11.761,5.35
296.73,17.941,16.227,9.65
296.75,4.158,-2.084,15.744
296.77,12.514,0.785,12.14
296.79,23.513,0.336,-3.016
296.81,11.405,3.278,11.695
296.83,16.573,5.498,21.015
296.85,5.347,8.425,18.596
296.87,14.543,-10.951,11.351
296.89,15.674,-1.175,17.904
296.91,11.941,-1.186,15.797
296.93,23.024,-6.207,-1.194
296.95,7.534,-8.777,11.325
296.97,13.433,-8.708,17.759
296.99,20.701,0.008,20.499
297.01,6.697,-7.626,11.512
297.03,20.319,-19.603,15.516
297.05,-0.94,-9.894,2.866
297.07,8.152,-15.12,17.914
297.09,3.778,-18.534,21.222
297.11,6.691,-10.207,16.533
297.13,7.361,-13.237,14.754
297.15,2.312,-3.945,15.306
297.17,-1.572,-22.714,19.871
297.19,-5.365,-8.171,19.914
297.21,-1.448,-23.363,2.383
297.23,-13.85,-14.103,9.953
297.25,0.643,-17.23,1.386
297.27,-13.347,-8.327,11.895
297.29,-5.865,-7.497,3.27
297.31,-5.431,-20.85,5.03
297.33,4.753,-12.358,-3.334
297.35,-16.159,0.689,5.502
297.37,-20.077,14.651,-0.144
297.39,-10.169,8.557,0.192
297.41,-16.301,-1.607,-2.998
297.43,-14.544,7.817,-1.539
297.45,-33.054,8.972,-3.191
297.47,-19.539,12.108,-1.64
297.49,-19.171,15.178,-3.62
297.51,-14.767,1.583,-11.234
297.53,-23.429,23.579,-14.233
297.55,-16.52,17.76,-10.035
297.57,-7.569,6.649,-19.888
297.59,-19.944,16.259,-2.818
297.61,-13.21,8.893,0.949
297.63,-17.272,5.326,-15.835
297.65,5.566,22.132,-7.114
297.67,-9.448,8.298,-19.321
297.69,0.347,22.663,-26.248
297.71,-4.154,-5.872,-24.679
297.73,-15.323,5.243,-20.803
297.75,-25.855,2.917,-24.405
297.77,-1.754,3.598,-5.738
297.79,-12.524,-2.944,-11.739
297.81,0.669,8.902,-12.329
297.83,-4.9,12.439,-6.536
297.85,-8.495,11.887,-11.271
297.87,3.009,-0.637,-16.685
297.89,6.454,-5.206,-22.501
297.91,1.412,3.141,-30.267
297.93,8.704,2.188,-24.263
297.95,7.937,-14.466,-6.53
297.97,4.31,-12.755,-5.355
297.99,19.909,-14.572,-19.669
298.01,22.882,-10.22,-6.195
298.03,2.768,-11.872,-6.258
298.05,17.778,-7.882,-2.934
298.07,16.664,-12.912,-17.545
298.09,14.542,-1.616,-6.748
298.11,28.636,-14.026,-10.017
298.13,6.723,-18.558,-3.245
298.15,15.155,-24.924,21.254
298.17,19.574,-14.21,-1.525
298.19,5.069,-16.519,11.206
298.21,1.511,-20.43,2.526
298.23,14.651,-11.667,6.569
298.25,-3.433,-7.962,0.466
298.27,16.491,-9.634,15.384
298.29,2.237,-4.193,2.222
298.31,9.812,-6.872,16.598
298.33,-4.797,5.018,9.23
298.35,5.152,-10.427,7.392
298.37,4.127,-7.59,14.645
298.39,-9.965,-3.696,12.176
298.41,13.477,0.503,17.142
298.43,-4.717,3.835,24.159
298.45,-1.507,-3.115,-1.245
298.47,-11.45,-4.586,16.939
298.49,-4.311,26.078,22.862
298.51,-10.744,14.849,5.895
298.53,-7.874,10.236,-1.468
298.55,0.992,-0.38,-4.171
298.57,-0.984,-11.374,14.219
298.59,-19.269,17.108,27.54
298.61,4.414,27.941,13.945
298.63,-2.173,13.835,18.369
298.65,-21.396,17.41,6.458
298.67,-13.736,6.312,-2.829
298.69,-12.967,13.82,3.981
298.71,-22.145,9.697,1.523
298.73,-21.477,17.876,15.411
298.75,-7.616,28.639,7.051
298.77,-13.611,3.156,7.667
298.79,-6.835,1.487,14.595
298.81,-10.306,9.576,-8.459
298.83,-4.38,1.518,4.646
298.85,-16.26,2.513,0.193
298.87,-12.808,-0.547,2.942
298.89,-24.531,-8.215,20.5
298.91,-25.487,-1.948,0.697
298.93,-4.936,-11.293,3.909
298.95,-14.98,2.564,-7.844
298.97,-16.073,2.068,-4.568
298.99,-17.515,-18.965,-2.102
299.01,-14.994,-5.431,-0.398
299.03,0.569,-23.526,-0.946
299.05,-2.423,-16.256,2.313
299.07,-2.991,-8.872,-2.868
299.09,8.887,-4.231,-10.842
299.11,6.876,-3.869,-9.07
299.13,12.602,-15.432,6.29
299.15,5.759,-21.837,-11.256
299.17,6.373,-24.467,-10.359
299.19,14.544,-11.16,-16.988
299.21,0.571,-4.976,-20.708
299.23,7.234,-5.005,-9.087
299.25,5.51,-11.029,-8.593
299.27,12.416,-7.079,-7.698
299.29,9.584,-18.82,-10.56
299.31,22.912,4.052,-1.135
299.33,22.077,-3.42,-30.263
299.35,15.087,-2.001,-17.314
299.37,15.755,-8.862,-9.563
299.39,4.81,-3.598,-20.135
299.41,11.327,7.792,-4.86
299.43,12.219,-9.802,-38.902
299.45,17.404,3.106,-5.97
299.47,15.255,-9.568,-18.812
299.49,15.168,0.806,-19.742
299.51,9.014,8.627,-27.086
299.53,9.416,9.749,-12.868
299.55,6.327,13.472,-1.805
299.57,6.094,5.579,-2.236
299.59,14.883,15.009,-6.232
299.61,-7.675,10.952,-12.7
299.63,3.118,20.397,-6.589
299.65,-3.75,19.629,0.017
299.67,6.323,9.426,1.159
299.69,3.589,16.812,2.279
299.71,1.254,11.59,-6.206
299.73,-4.52,6.664,-2.246
299.75,-2.789,24.749,-4.233
299.77,-2.223,15.967,6.762
299.79,-0.819,15.165,-7.34
299.81,-23.187,7.33,17.138
299.83,-14.963,5.942,0.348
299.85,-7.139,5.622,1.799
299.87,-15.693,7.328,11.378
299.89,-8.631,23.196,15.938
299.91,-13.669,-0.24,18.761
299.93,1.806,5.433,16.433
299.95,-25.14,-18.121,9.696
299.97,-23.547,-3.191,19.3
299.99,-7.418,-7.462,6.458
300.01,-0.635,-0.144,-1.141
300.03,-0.61,-0.505,-0.843
300.05,-0.589,-0.083,-1.204
300.07,-0.405,-0.35,-0.739
300.09,-0.753,-0.174,-1.113
300.11,-0.785,-0.51,-0.814
300.13,-0.354,-0.752,-0.89
300.15,-0.684,-0.665,-1.156
300.17,-0.837,0.171,-0.718
300.19,-0.681,-0.453,-0.57
300.21,-0.66,-0.113,-1.115
300.23,-0.278,-0.592,-1.113
300.25,-0.413,-0.28,-0.96
300.27,-0.359,-0.267,-0.794
300.29,-0.437,0.228,-0.723
300.31,-0.411,-0.41,-1.035
300.33,-0.732,-0.486,-0.947
300.35,-0.63,-0.268,-1.051
300.37,-0.778,-0.522,-1.06
300.39,-0.632,-0.258,-1.091
300.41,-0.447,-0.338,-1.266
300.43,-0.56,-0.48,-0.852
300.45,-0.323,-0.229,-1.008
300.47,-0.832,-0.306,-0.729
300.49,-0.494,-0.164,-0.866
300.51,-0.853,0.005,-1.112
300.53,-0.582,-0.427,-1.263
300.55,-0.439,-0.429,-0.664
300.57,-0.608,-0.615,-1.385
300.59,-0.447,-0.231,-1.107
300.61,-0.743,-0.451,-1.102
300.63,-0.876,-0.247,-1.177
300.65,-0.436,-0.076,-1.216
300.67,-0.199,-0.441,-1.279
300.69,-0.738,-0.386,-1.182
300.71,-0.297,-0.065,-1.04
300.73,-0.551,-0.128,-0.957
300.75,-0.815,-0.16,-1.138
300.77,-0.767,-0.368,-1.133
300.79,-0.549,-0.589,-1.241
300.81,-0.645,-0.436,-0.998
300.83,-0.823,-0.472,-1.029
300.85,-0.863,-0.146,-0.964
